"Date Time","WDIR (degT)","WSPD (m/s)","WVHT (m)","DPD (sec)","APD (sec)","MWD (degT)","PRES (hPa)","ATMP (degC)","WTMP (degC)"
08.03.2021 10:40,273.00,9.20,5.38,16.0,10.3,305.00,1017.6,10.30,12.70
08.03.2021 11:40,267.00,7.60,5.24,16.0,10.1,318.00,1017.1,10.30,12.70
08.03.2021 12:40,252.00,8.20,5.82,16.0,10.9,320.00,1016.8,11.00,12.60
08.03.2021 13:40,244.00,10.00,5.18,13.8,9.9,314.00,1016.9,9.90,12.60
08.03.2021 14:40,304.00,6.20,5.26,16.0,9.8,317.00,1017.5,9.00,12.60
08.03.2021 15:40,999.00,99.00,5.61,14.8,9.7,311.00,9999.0,999.00,999.00
08.03.2021 16:40,275.00,9.60,5.75,14.8,9.9,311.00,1018.3,10.60,12.60
08.03.2021 17:40,273.00,8.90,5.29,14.8,9.5,315.00,1019.1,10.60,12.60
08.03.2021 18:40,273.00,9.20,5.30,14.8,9.6,319.00,1019.6,10.90,12.60
08.03.2021 19:40,264.00,8.10,5.17,14.8,9.5,320.00,1019.9,10.70,12.60
08.03.2021 20:40,259.00,7.90,4.71,14.8,9.3,319.00,1019.8,11.20,12.60
08.03.2021 21:40,252.00,9.20,4.43,12.1,9.2,308.00,1019.3,11.40,12.60
08.03.2021 22:40,258.00,8.30,5.01,14.8,9.8,305.00,1019.2,11.40,12.60
08.03.2021 23:40,273.00,8.80,4.36,12.9,9.2,320.00,1019.3,11.10,12.60
09.03.2021 00:40,252.00,7.90,4.27,14.8,9.4,316.00,1019.3,10.50,12.70
09.03.2021 01:40,265.00,8.70,4.42,14.8,9.0,318.00,1019.1,10.30,12.60
09.03.2021 02:40,260.00,8.80,4.40,12.9,8.8,318.00,1018.9,11.10,12.60
09.03.2021 03:40,287.00,11.30,4.39,14.8,8.6,315.00,1019.2,10.50,12.60
09.03.2021 04:40,287.00,12.40,4.52,13.8,9.0,314.00,1019.3,10.00,12.60
09.03.2021 05:40,259.00,6.40,4.44,13.8,9.0,311.00,1019.2,10.40,12.60
09.03.2021 06:40,267.00,8.70,4.85,13.8,9.0,311.00,1019.5,11.00,12.50
09.03.2021 07:40,257.00,10.00,4.77,13.8,8.8,314.00,1019.1,10.90,12.60
09.03.2021 08:40,266.00,11.10,5.48,12.9,9.1,301.00,1018.7,10.70,12.60
09.03.2021 09:40,264.00,11.10,5.74,12.9,9.3,308.00,1018.4,11.10,12.60
09.03.2021 10:40,267.00,10.10,5.16,11.4,8.7,305.00,1017.8,11.40,12.70
09.03.2021 11:40,267.00,9.20,5.09,13.8,9.0,301.00,1017.3,10.50,12.70
09.03.2021 12:40,259.00,11.50,4.75,12.9,8.7,300.00,1016.6,10.40,12.70
09.03.2021 13:40,284.00,8.90,4.87,12.9,9.0,303.00,1016.5,10.60,12.70
09.03.2021 14:40,263.00,10.00,5.00,12.9,8.7,306.00,1016.4,10.80,12.70
09.03.2021 15:40,278.00,10.80,4.69,14.8,8.9,311.00,1016.2,10.90,12.70
09.03.2021 16:40,270.00,10.40,4.63,12.9,9.0,305.00,1016.2,10.80,12.70
09.03.2021 17:40,278.00,9.10,99.00,99.0,99.0,999.00,1016.5,10.60,12.70
15.03.2021 17:40,357.00,9.20,3.75,11.4,7.4,314.00,1030.1,9.90,12.40
15.03.2021 18:40,6.00,9.00,3.91,12.1,7.7,317.00,1030.4,9.60,12.40
15.03.2021 19:40,350.00,8.30,4.08,12.1,7.9,322.00,1030.5,9.90,12.40
15.03.2021 20:40,348.00,8.10,3.90,12.1,7.7,321.00,1030.3,9.70,12.40
15.03.2021 21:40,354.00,7.80,3.17,11.4,7.0,325.00,1029.8,9.70,12.40
15.03.2021 22:40,358.00,7.50,3.61,12.1,7.6,319.00,1029.4,9.80,12.40
15.03.2021 23:40,354.00,8.10,3.41,11.4,7.5,333.00,1028.7,10.00,12.40
16.03.2021 00:40,5.00,7.10,3.78,10.8,7.8,333.00,1028.3,9.90,12.40
16.03.2021 01:40,4.00,7.70,3.30,10.8,7.5,341.00,1028.1,10.20,12.40
16.03.2021 02:40,355.00,7.80,3.41,11.4,7.6,336.00,1028.0,10.30,12.40
16.03.2021 03:40,7.00,7.50,3.40,11.4,7.7,329.00,1028.0,10.10,12.40
16.03.2021 04:40,7.00,7.40,3.34,11.4,7.7,331.00,1028.2,10.10,12.40
16.03.2021 05:40,358.00,7.20,3.14,11.4,7.5,340.00,1028.2,10.40,12.40
16.03.2021 06:40,16.00,6.50,2.99,10.8,7.5,332.00,1027.4,10.40,12.30
16.03.2021 07:40,17.00,5.90,3.02,11.4,7.5,339.00,1027.4,10.30,12.30
16.03.2021 08:40,21.00,5.00,2.93,10.8,7.3,328.00,1027.4,10.20,12.20
16.03.2021 09:40,7.00,5.20,2.77,11.4,7.5,328.00,1026.8,10.30,12.20
16.03.2021 10:40,39.00,5.00,2.84,10.8,7.5,330.00,1026.2,10.00,12.10
16.03.2021 11:40,24.00,4.10,2.62,9.1,7.2,339.00,1025.3,10.10,12.10
16.03.2021 12:40,37.00,4.20,2.47,10.8,7.3,326.00,1025.0,10.10,12.10
16.03.2021 13:40,19.00,4.90,2.30,10.0,6.9,336.00,1024.8,10.10,12.10
16.03.2021 14:40,349.00,3.60,2.56,10.0,7.3,337.00,1024.9,10.10,12.10
16.03.2021 15:40,349.00,4.10,2.39,10.8,7.3,330.00,1025.1,10.00,12.10
16.03.2021 16:40,342.00,4.50,2.61,10.0,7.4,340.00,1024.9,9.30,12.10
16.03.2021 17:40,319.00,2.10,2.45,10.0,7.4,332.00,1024.9,9.30,12.10
16.03.2021 18:40,195.00,2.00,2.27,10.0,7.2,335.00,1024.9,9.20,12.10
16.03.2021 19:40,253.00,0.50,1.97,10.0,7.0,325.00,1024.2,8.70,999.00
16.03.2021 20:40,190.00,1.10,2.03,10.0,7.1,332.00,1023.4,9.60,999.00
16.03.2021 21:40,204.00,1.60,2.13,9.1,7.2,339.00,1022.4,9.90,999.00
16.03.2021 22:40,198.00,2.80,1.98,9.1,7.2,346.00,1021.6,10.10,999.00
16.03.2021 23:40,190.00,2.90,1.96,10.0,7.1,335.00,1021.1,10.00,999.00
17.03.2021 00:40,180.00,3.90,2.08,10.0,7.5,327.00,1020.5,10.10,999.00
17.03.2021 01:40,187.00,3.70,2.03,9.1,7.5,346.00,1020.2,10.40,999.00
17.03.2021 02:40,191.00,4.70,1.81,9.1,7.2,342.00,1019.9,10.30,999.00
17.03.2021 03:40,176.00,4.90,1.70,9.1,7.1,342.00,1019.8,10.50,999.00
17.03.2021 04:40,195.00,5.50,1.76,10.0,7.2,326.00,1019.9,10.90,999.00
17.03.2021 05:40,189.00,5.70,1.54,8.3,6.8,21.00,1019.4,11.00,999.00
17.03.2021 06:40,192.00,6.20,1.56,10.0,6.5,350.00,1019.0,11.20,999.00
17.03.2021 07:40,185.00,6.80,1.43,8.3,6.1,348.00,1018.3,11.20,999.00
17.03.2021 08:40,187.00,7.30,1.42,8.3,6.0,359.00,1017.8,11.40,999.00
17.03.2021 09:40,179.00,7.20,1.48,9.1,5.9,343.00,1017.1,11.60,999.00
17.03.2021 10:40,167.00,7.30,1.39,16.0,5.8,191.00,1016.3,11.60,999.00
17.03.2021 11:40,155.00,7.60,1.47,13.8,5.5,267.00,1015.4,11.50,999.00
17.03.2021 12:40,165.00,8.60,1.49,12.9,5.4,293.00,1014.5,11.00,999.00
17.03.2021 13:40,164.00,8.20,1.63,12.9,5.8,314.00,1013.8,11.00,999.00
17.03.2021 14:40,163.00,9.30,1.73,12.1,5.5,318.00,1012.9,11.90,999.00
17.03.2021 15:40,165.00,10.50,1.80,5.3,5.3,189.00,1012.6,12.00,999.00
17.03.2021 16:40,157.00,10.20,2.08,5.9,5.4,186.00,1012.0,11.60,999.00
17.03.2021 17:40,163.00,12.80,2.28,6.2,5.5,173.00,1011.2,11.60,999.00
17.03.2021 18:40,162.00,11.40,2.60,6.7,5.7,175.00,1010.2,11.80,999.00
17.03.2021 19:40,160.00,13.60,2.84,7.1,5.8,172.00,1008.9,12.60,999.00
17.03.2021 20:40,159.00,14.00,3.23,7.7,6.2,170.00,1007.4,12.70,999.00
17.03.2021 21:40,157.00,14.30,3.65,7.7,6.5,173.00,1006.1,12.50,999.00
17.03.2021 22:40,162.00,14.80,4.03,8.3,6.8,170.00,1004.9,12.30,999.00
17.03.2021 23:40,162.00,14.00,4.33,9.1,7.0,176.00,1004.0,12.20,999.00
18.03.2021 00:40,175.00,11.40,4.20,9.1,7.0,183.00,1003.9,12.30,999.00
18.03.2021 01:40,264.00,7.10,4.18,8.3,7.1,185.00,1004.6,11.60,999.00
18.03.2021 02:40,267.00,7.40,3.71,9.1,7.0,186.00,1005.1,11.90,999.00
18.03.2021 03:40,248.00,7.00,3.56,9.1,7.1,207.00,1005.8,11.90,999.00
18.03.2021 04:40,250.00,7.20,3.87,9.1,7.4,190.00,1006.6,12.10,999.00
18.03.2021 05:40,249.00,7.30,3.66,8.3,7.3,203.00,1007.2,11.60,999.00
18.03.2021 06:40,240.00,6.30,3.24,9.1,7.0,192.00,1007.8,10.90,999.00
18.03.2021 07:40,251.00,7.50,3.35,9.1,7.2,191.00,1008.1,11.20,999.00
18.03.2021 08:40,234.00,8.70,3.18,9.1,7.0,195.00,1008.2,11.40,999.00
18.03.2021 09:40,231.00,8.20,3.47,9.1,7.4,190.00,1008.6,11.20,999.00
18.03.2021 10:40,225.00,8.50,3.38,9.1,7.4,189.00,1008.4,11.30,999.00
18.03.2021 11:40,228.00,11.50,3.21,9.1,7.1,196.00,1008.3,11.40,12.00
18.03.2021 12:40,221.00,10.30,3.47,9.1,6.9,217.00,1008.6,10.40,12.00
18.03.2021 13:40,227.00,9.60,3.50,10.0,6.9,199.00,1009.1,10.50,11.90
18.03.2021 14:40,238.00,12.10,3.51,9.1,6.9,226.00,1010.0,9.60,11.90
18.03.2021 15:40,226.00,11.20,3.55,8.3,6.9,205.00,1010.3,10.70,11.90
18.03.2021 16:40,223.00,10.30,3.79,10.0,7.3,256.00,1011.0,11.00,11.80
18.03.2021 19:40,999.00,99.00,4.30,9.1,7.5,225.00,9999.0,999.00,11.80
18.03.2021 20:40,230.00,8.90,4.53,12.1,7.8,276.00,1013.5,10.00,11.80
18.03.2021 21:40,231.00,10.20,4.50,10.8,7.8,282.00,1013.6,11.80,11.90
18.03.2021 22:40,238.00,10.80,4.79,12.1,8.2,281.00,1013.8,12.00,11.90
18.03.2021 23:40,237.00,9.30,5.06,12.9,8.4,279.00,1014.2,11.90,11.90
19.03.2021 00:40,231.00,7.80,4.98,12.1,8.6,283.00,1014.5,11.20,11.90
19.03.2021 01:40,248.00,8.50,4.92,12.9,8.8,292.00,1015.0,11.50,11.90
19.03.2021 04:40,999.00,99.00,6.98,14.8,10.6,308.00,9999.0,999.00,12.00
19.03.2021 05:40,236.00,8.00,6.80,14.8,10.5,294.00,1017.2,11.10,12.00
19.03.2021 06:40,238.00,7.90,6.82,16.0,10.7,299.00,1017.5,11.20,11.90
19.03.2021 07:40,279.00,5.20,6.01,14.8,10.3,290.00,1018.2,10.00,12.00
19.03.2021 08:40,261.00,8.30,5.74,14.8,10.3,286.00,1018.3,10.90,12.00
19.03.2021 09:40,246.00,7.80,5.30,14.8,10.0,289.00,1018.5,10.60,12.00
19.03.2021 10:40,252.00,8.30,6.12,14.8,10.7,300.00,1018.7,10.90,12.10
19.03.2021 11:40,251.00,8.10,5.86,14.8,10.5,296.00,1018.8,11.00,12.10
19.03.2021 12:40,259.00,8.80,6.14,14.8,10.6,286.00,1019.2,10.80,12.10
19.03.2021 13:40,261.00,7.40,5.90,13.8,10.2,288.00,1019.8,10.80,12.10
19.03.2021 14:40,295.00,8.00,5.56,13.8,9.9,294.00,1020.2,10.10,12.10
19.03.2021 15:40,268.00,7.20,5.16,13.8,9.5,301.00,1021.0,10.80,999.00
19.03.2021 16:40,253.00,7.00,5.26,11.4,9.3,287.00,1021.4,10.70,12.10
19.03.2021 17:40,281.00,6.60,4.97,12.9,9.3,303.00,1021.9,10.40,12.10
19.03.2021 18:40,267.00,6.00,5.02,12.1,9.5,292.00,1022.3,10.80,12.20
19.03.2021 19:40,279.00,5.60,4.81,12.9,9.1,305.00,1022.9,9.70,12.20
19.03.2021 21:40,263.00,6.10,4.32,12.1,9.2,299.00,1022.9,10.80,12.20
19.03.2021 22:40,272.00,7.50,4.43,12.1,9.3,308.00,1022.9,10.60,12.30
19.03.2021 23:40,265.00,6.30,4.55,13.8,9.7,311.00,1023.0,10.80,12.20
20.03.2021 00:40,273.00,5.90,4.91,12.9,10.1,308.00,1023.1,10.90,12.20
20.03.2021 01:40,286.00,5.10,3.85,12.9,9.2,307.00,1023.2,10.80,12.20
20.03.2021 02:40,284.00,5.90,4.34,13.8,9.9,321.00,1023.5,10.90,12.20
20.03.2021 03:40,280.00,6.00,4.40,13.8,9.6,314.00,1024.2,10.80,12.20
20.03.2021 04:40,287.00,6.10,4.43,13.8,9.7,318.00,1025.0,10.80,12.20
20.03.2021 05:40,321.00,8.30,4.02,12.1,9.4,320.00,1025.5,10.20,12.20
20.03.2021 06:40,295.00,3.50,3.98,12.9,9.3,314.00,1025.9,10.40,12.20
20.03.2021 07:40,278.00,7.00,3.62,12.9,8.7,317.00,1026.2,10.30,12.10
20.03.2021 08:40,275.00,4.00,3.64,12.1,8.7,304.00,1026.4,10.50,12.10
20.03.2021 09:40,298.00,6.20,3.52,12.9,8.6,315.00,1026.7,10.30,999.00
20.03.2021 10:40,297.00,7.10,3.37,12.9,8.5,310.00,1026.9,10.80,999.00
20.03.2021 11:40,298.00,7.00,3.53,12.9,8.4,313.00,1026.9,10.80,999.00
20.03.2021 12:40,286.00,6.50,3.53,11.4,8.3,305.00,1027.3,10.40,999.00
20.03.2021 13:40,309.00,4.00,3.36,12.1,8.2,313.00,1027.5,9.70,999.00
20.03.2021 14:40,311.00,6.00,2.93,11.4,7.8,321.00,1028.2,10.50,999.00
20.03.2021 15:40,328.00,5.60,3.31,11.4,8.2,319.00,1029.1,10.80,999.00
20.03.2021 16:40,331.00,9.10,3.13,10.8,7.9,316.00,1029.8,10.50,999.00
20.03.2021 17:40,338.00,5.20,2.94,11.4,7.9,314.00,1030.6,10.80,999.00
20.03.2021 18:40,338.00,5.90,2.72,11.4,7.6,325.00,1031.3,10.90,999.00
20.03.2021 19:40,346.00,5.00,2.87,11.4,7.6,326.00,1031.5,10.80,999.00
20.03.2021 20:40,340.00,6.50,2.99,11.4,8.0,326.00,1031.7,11.10,999.00
20.03.2021 21:40,345.00,6.80,2.81,10.8,7.9,330.00,1031.5,11.20,999.00
20.03.2021 22:40,342.00,6.60,2.76,10.8,7.9,324.00,1031.4,11.00,999.00
20.03.2021 23:40,344.00,6.40,2.57,10.8,7.4,335.00,1031.3,11.10,999.00
21.03.2021 00:40,351.00,6.40,2.49,11.4,7.4,322.00,1031.4,11.10,999.00
21.03.2021 01:40,11.00,5.70,2.52,10.8,7.5,328.00,1031.8,10.40,999.00
21.03.2021 02:40,29.00,5.30,2.45,10.0,7.4,333.00,1032.0,10.20,999.00
21.03.2021 03:40,22.00,5.80,2.41,10.0,7.4,332.00,1032.4,10.80,999.00
21.03.2021 04:40,20.00,5.50,2.47,10.0,7.3,316.00,1033.1,10.80,999.00
21.03.2021 05:40,10.00,5.50,2.36,10.0,7.3,324.00,1033.6,10.80,999.00
21.03.2021 06:40,20.00,5.40,2.40,10.8,7.6,324.00,1033.9,10.90,999.00
21.03.2021 07:40,20.00,6.40,2.51,10.8,7.3,337.00,1033.9,10.60,999.00
21.03.2021 08:40,17.00,6.40,2.18,10.8,6.9,334.00,1034.0,10.70,999.00
21.03.2021 09:40,1.00,7.50,2.24,10.0,6.6,337.00,1034.0,10.70,999.00
21.03.2021 10:40,354.00,5.80,2.39,10.0,7.0,345.00,1034.0,10.60,999.00
21.03.2021 11:40,347.00,7.90,2.18,10.0,6.5,327.00,1034.0,10.80,999.00
21.03.2021 12:40,3.00,6.70,2.34,10.0,6.8,347.00,1034.1,10.40,999.00
21.03.2021 13:40,330.00,6.00,2.16,10.8,6.7,325.00,1034.0,10.60,999.00
21.03.2021 14:40,332.00,7.00,2.05,10.0,6.7,343.00,1034.1,10.30,999.00
21.03.2021 15:40,8.00,6.50,2.01,10.0,6.9,336.00,1034.5,10.50,999.00
21.03.2021 16:40,356.00,5.90,2.06,10.0,6.8,347.00,1035.0,10.70,999.00
21.03.2021 17:40,352.00,6.40,1.90,10.0,6.5,340.00,1035.5,10.70,999.00
21.03.2021 18:40,339.00,5.70,1.84,10.0,6.6,350.00,1035.6,10.60,999.00
21.03.2021 19:40,347.00,5.50,1.98,10.0,6.9,335.00,1035.4,10.50,999.00
21.03.2021 20:40,340.00,5.50,1.86,9.1,6.6,352.00,1035.2,10.80,999.00
21.03.2021 21:40,330.00,5.90,1.77,9.1,6.6,332.00,1034.5,10.90,999.00
21.03.2021 22:40,323.00,6.10,1.81,10.0,6.5,321.00,1034.1,10.80,999.00
21.03.2021 23:40,323.00,6.40,1.62,8.3,6.0,324.00,1033.8,11.20,999.00
22.03.2021 00:40,317.00,6.60,1.70,9.1,6.0,328.00,1033.6,11.00,999.00
22.03.2021 01:40,323.00,7.20,1.70,9.1,6.1,329.00,1033.4,11.20,999.00
22.03.2021 02:40,324.00,5.70,1.66,9.1,6.0,332.00,1033.3,11.20,999.00
22.03.2021 03:40,313.00,6.80,1.59,9.1,6.0,336.00,1033.3,11.20,999.00
22.03.2021 04:40,328.00,7.60,1.66,8.3,5.8,343.00,1033.5,11.40,999.00
22.03.2021 05:40,324.00,6.30,1.68,8.3,5.9,334.00,1033.4,11.40,999.00
22.03.2021 06:40,301.00,7.20,1.60,8.3,5.6,328.00,1033.2,11.30,999.00
22.03.2021 07:40,295.00,6.50,1.75,8.3,5.9,324.00,1032.8,11.30,999.00
22.03.2021 08:40,298.00,7.30,1.72,8.3,5.7,319.00,1032.6,11.30,999.00
22.03.2021 09:40,296.00,7.40,1.69,8.3,5.7,325.00,1032.2,11.20,999.00
22.03.2021 10:40,295.00,6.70,1.67,8.3,5.5,341.00,1031.8,11.40,999.00
22.03.2021 11:40,297.00,7.70,1.61,7.7,5.5,331.00,1031.3,11.50,12.10
22.03.2021 12:40,305.00,8.80,1.66,5.9,5.6,328.00,1031.1,11.70,12.10
22.03.2021 13:40,297.00,7.20,1.61,5.6,5.7,314.00,1030.9,11.50,12.20
22.03.2021 14:40,294.00,7.90,1.71,6.7,5.6,333.00,1030.7,11.50,12.20
22.03.2021 15:40,298.00,7.60,1.86,6.2,5.7,318.00,1031.0,11.70,12.30
22.03.2021 16:40,296.00,8.40,1.76,6.2,5.8,340.00,1031.4,11.70,12.30
22.03.2021 17:40,289.00,8.00,1.92,6.7,5.8,337.00,1031.7,11.50,12.40
22.03.2021 18:40,290.00,8.40,2.18,9.1,6.0,343.00,1031.7,11.40,12.40
22.03.2021 19:40,285.00,7.50,2.25,6.7,6.2,328.00,1031.4,11.50,12.40
22.03.2021 20:40,282.00,7.40,2.26,9.1,6.4,340.00,1030.8,11.90,12.40
22.03.2021 21:40,305.00,7.40,2.48,8.3,6.5,331.00,1030.2,12.00,12.40
22.03.2021 22:40,319.00,8.00,2.53,9.1,6.4,330.00,1030.1,12.10,12.40
22.03.2021 23:40,328.00,7.80,2.48,8.3,6.6,339.00,1029.6,12.30,12.40
23.03.2021 00:40,328.00,7.60,2.55,10.0,6.7,339.00,1029.5,12.30,12.40
23.03.2021 01:40,335.00,7.90,2.66,10.0,6.9,339.00,1029.5,12.10,12.40
23.03.2021 02:40,323.00,7.20,2.61,10.0,7.1,335.00,1029.6,12.10,12.40
23.03.2021 03:40,332.00,7.50,2.67,10.8,7.0,324.00,1030.1,12.20,12.40
23.03.2021 04:40,338.00,7.60,2.50,10.0,6.6,329.00,1030.3,12.10,12.40
23.03.2021 05:40,346.00,7.60,2.65,10.8,7.1,342.00,1030.6,12.20,12.40
23.03.2021 06:40,1.00,7.20,2.42,10.8,7.0,325.00,1030.6,11.40,12.30
23.03.2021 07:40,353.00,7.30,2.13,10.8,6.5,321.00,1030.6,11.20,12.30
23.03.2021 08:40,5.00,7.60,2.30,8.3,6.3,328.00,1030.6,11.20,12.30
23.03.2021 09:40,8.00,8.90,2.25,10.0,6.3,325.00,1030.8,11.00,12.30
23.03.2021 10:40,3.00,8.00,2.38,10.0,6.6,322.00,1030.7,11.30,12.30
23.03.2021 11:40,1.00,7.60,2.16,10.0,6.1,326.00,1030.5,10.90,12.20
23.03.2021 12:40,12.00,7.90,2.09,10.0,6.0,319.00,1030.6,11.00,12.30
23.03.2021 13:40,10.00,9.30,2.18,9.1,6.0,316.00,1030.7,10.70,12.30
23.03.2021 14:40,14.00,9.00,2.33,10.0,6.3,326.00,1030.7,11.10,12.30
23.03.2021 15:40,18.00,8.40,2.25,10.0,6.1,324.00,1031.4,10.60,12.30
23.03.2021 16:40,15.00,9.50,2.28,10.0,6.0,318.00,1031.9,11.20,999.00
23.03.2021 17:40,19.00,9.00,2.36,10.0,6.2,335.00,1032.4,11.00,12.30
23.03.2021 18:40,27.00,9.40,2.39,9.1,5.9,325.00,1032.8,10.90,12.30
23.03.2021 19:40,19.00,9.60,2.52,8.3,5.9,333.00,1032.9,10.70,12.30
23.03.2021 20:40,15.00,8.50,2.48,9.1,6.0,330.00,1032.8,10.70,12.30
23.03.2021 21:40,10.00,9.20,2.48,6.7,6.1,1.00,1032.5,10.70,12.30
23.03.2021 22:40,13.00,10.00,2.59,7.1,6.1,351.00,1031.8,10.90,12.40
23.03.2021 23:40,13.00,10.20,2.64,6.7,6.0,22.00,1031.7,10.60,12.40
24.03.2021 00:40,14.00,10.40,2.63,6.7,6.2,5.00,1031.5,10.60,12.30
24.03.2021 01:40,5.00,10.20,2.54,6.2,6.0,28.00,1031.1,10.60,12.30
24.03.2021 02:40,6.00,11.10,2.55,6.7,6.0,23.00,1031.3,10.70,12.30
24.03.2021 03:40,11.00,10.50,2.62,7.1,6.1,33.00,1031.3,10.50,12.30
24.03.2021 04:40,360.00,11.00,2.59,8.3,5.9,6.00,1031.7,10.50,999.00
24.03.2021 05:40,360.00,10.80,2.90,7.7,6.3,34.00,1031.9,10.50,12.20
24.03.2021 06:40,6.00,10.80,2.88,8.3,6.2,41.00,1031.4,10.50,12.20
24.03.2021 07:40,6.00,11.00,3.00,8.3,6.5,42.00,1031.5,10.50,12.10
24.03.2021 08:40,3.00,11.40,2.98,8.3,6.4,46.00,1031.3,10.50,12.10
24.03.2021 09:40,1.00,10.90,3.28,9.1,6.6,43.00,1030.7,10.60,12.10
24.03.2021 10:40,359.00,9.70,3.24,10.0,6.8,35.00,1030.3,10.60,12.10
24.03.2021 11:40,356.00,10.30,3.43,9.1,6.9,47.00,1029.5,10.60,12.00
24.03.2021 12:40,360.00,10.60,3.34,9.1,6.8,34.00,1029.1,10.70,12.00
24.03.2021 13:40,4.00,11.10,3.55,9.1,7.0,43.00,1029.5,10.70,12.10
24.03.2021 14:40,357.00,10.50,3.41,10.0,6.9,36.00,1029.2,10.70,12.10
24.03.2021 15:40,353.00,9.30,3.25,8.3,6.9,38.00,1029.0,10.60,12.10
24.03.2021 16:40,355.00,8.30,3.15,7.7,6.7,23.00,1029.0,10.40,999.00
24.03.2021 17:40,3.00,9.80,3.05,8.3,6.6,32.00,1029.1,10.80,999.00
24.03.2021 18:40,357.00,9.40,3.22,9.1,6.8,38.00,1029.3,11.20,999.00
24.03.2021 19:40,351.00,9.30,2.82,9.1,6.5,39.00,1029.0,11.50,999.00
24.03.2021 20:40,349.00,10.00,2.81,9.1,6.5,25.00,1028.4,11.80,999.00
24.03.2021 21:40,343.00,9.90,2.98,9.1,6.6,27.00,1027.7,11.80,999.00
24.03.2021 22:40,345.00,9.20,2.83,8.3,6.7,32.00,1026.9,11.70,999.00
24.03.2021 23:40,339.00,10.20,2.63,9.1,6.4,31.00,1026.4,11.40,999.00
25.03.2021 00:40,339.00,10.30,2.64,9.1,6.5,33.00,1025.7,11.50,999.00
25.03.2021 01:40,330.00,9.30,2.76,9.1,6.5,32.00,1025.2,11.40,999.00
25.03.2021 02:40,324.00,8.70,2.72,8.3,6.6,40.00,1024.7,11.60,999.00
25.03.2021 03:40,316.00,8.80,2.63,8.3,6.5,34.00,1024.3,11.70,999.00
25.03.2021 04:40,309.00,8.80,2.85,7.7,6.5,18.00,1024.2,11.70,999.00
25.03.2021 05:40,323.00,11.00,2.73,7.1,6.4,352.00,1024.3,11.90,999.00
25.03.2021 06:40,317.00,9.70,3.02,16.0,6.7,305.00,1023.6,11.70,999.00
25.03.2021 07:40,312.00,10.40,2.85,16.0,6.7,270.00,1023.1,11.50,999.00
25.03.2021 08:40,320.00,9.60,3.25,7.1,6.7,341.00,1022.4,11.80,999.00
25.03.2021 09:40,350.00,10.10,3.22,16.0,6.8,303.00,1022.2,11.20,999.00
25.03.2021 10:40,348.00,11.20,3.28,7.1,6.8,337.00,1021.6,11.60,999.00
25.03.2021 11:40,347.00,10.50,3.39,16.0,6.9,324.00,1021.2,11.20,999.00
25.03.2021 12:40,350.00,10.20,3.07,16.0,6.9,301.00,1021.2,11.10,999.00
25.03.2021 13:40,344.00,9.60,3.56,7.7,7.0,340.00,1021.3,10.80,999.00
25.03.2021 14:40,346.00,10.90,3.26,14.8,7.0,304.00,1021.7,10.90,999.00
25.03.2021 15:40,355.00,10.00,3.38,14.8,7.2,315.00,1022.3,10.80,999.00
25.03.2021 16:40,358.00,9.40,3.29,14.8,7.1,300.00,1022.8,10.80,999.00
25.03.2021 17:40,354.00,10.40,3.54,14.8,7.2,307.00,1023.1,10.90,999.00
25.03.2021 18:40,348.00,9.10,3.56,12.9,7.5,313.00,1023.3,10.70,999.00
25.03.2021 19:40,353.00,10.00,3.39,13.8,7.3,305.00,1023.2,10.80,999.00
25.03.2021 20:40,356.00,9.60,3.34,8.3,7.2,328.00,1023.0,10.70,12.40
25.03.2021 21:40,350.00,9.30,3.32,12.9,7.2,287.00,1022.9,10.80,12.40
25.03.2021 22:40,356.00,9.00,3.42,13.8,7.4,296.00,1022.4,10.30,12.40
25.03.2021 23:40,354.00,10.20,3.25,11.4,7.1,311.00,1022.5,9.70,12.40
26.03.2021 00:40,357.00,9.50,3.52,9.1,7.3,339.00,1022.1,10.70,12.40
26.03.2021 01:40,353.00,11.20,3.33,9.1,7.0,337.00,1022.4,10.30,12.40
26.03.2021 02:40,2.00,10.50,3.52,9.1,7.2,343.00,1022.7,10.50,12.40
26.03.2021 03:40,8.00,9.80,3.24,8.3,6.8,350.00,1023.2,10.50,12.40
26.03.2021 04:40,7.00,10.90,3.37,9.1,6.9,342.00,1023.4,10.70,12.40
26.03.2021 05:40,11.00,10.30,3.34,8.3,6.9,337.00,1024.2,10.60,12.40
26.03.2021 06:40,5.00,9.30,3.57,9.1,7.0,339.00,1024.4,10.60,12.40
26.03.2021 07:40,7.00,9.60,2.98,8.3,6.6,336.00,1024.8,10.60,12.30
26.03.2021 08:40,7.00,10.30,3.04,10.0,6.6,345.00,1024.8,10.60,12.30
26.03.2021 09:40,8.00,9.50,3.23,9.1,7.0,339.00,1025.2,10.50,12.30
26.03.2021 10:40,17.00,10.00,3.03,9.1,6.6,353.00,1024.8,10.40,12.30
26.03.2021 11:40,13.00,9.50,2.89,10.0,6.8,347.00,1024.4,10.40,12.30
26.03.2021 12:40,16.00,9.70,3.06,12.9,6.7,318.00,1024.3,10.40,12.30
26.03.2021 13:40,13.00,10.00,3.13,10.0,6.8,355.00,1024.7,10.20,12.30
26.03.2021 14:40,16.00,10.20,3.05,10.0,6.8,352.00,1025.4,10.50,12.20
